"region","district","municipality","parish","lat","lon","origin","alert_hour","extinction_hour","firstInterv_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","alert_day","alert_month","alert_year","firstInterv_day","firstInterv_month","firstInterv_year","extinction_day","extinction_month","extinction_year"
1,12,159,89,39.419325,7.615038,2,55680,59400,56340,0,0,0.0203,0,0.0203,23,7,2015,23,7,2015,23,7,2015
5,3,260,318,41.6508,8.109991,4,56280,60900,57180,0,2,0,2,2,23,7,2015,23,7,2015,23,7,2015
1,12,195,728,39.320355,8.026475,5,56820,57540,56820,0.0293,0,0,0.0293,0.0293,23,7,2015,23,7,2015,23,7,2015
4,18,167,925,40.748046,8.171015,5,60180,74580,60900,0.15,0,0,0.15,0.15,23,7,2015,23,7,2015,23,7,2015
4,1,37,509,40.647024,8.629674,5,61080,71700,61500,0.0863,0,0,0.0863,0.0863,23,7,2015,23,7,2015,23,7,2015
6,14,9,838,39.48694,8.641965,2,64800,71100,65400,0,0,0.201,0,0.201,23,7,2015,23,7,2015,23,7,2015
3,9,104,1330,40.5166666666667,7.6,5,70800,80160,71400,0,0.4,0.1,0.4,0.5,23,7,2015,23,7,2015,23,7,2015
4,10,190,1044,39.929573,8.632993,2,72300,76260,72720,0,0,0.02,0,0.02,23,7,2015,23,7,2015,23,7,2015
5,13,126,1768,41.205964,8.089171,5,72900,78600,72960,0,0.005,0,0.005,0.005,23,7,2015,23,7,2015,23,7,2015
7,4,139,1472,41.653245,7.145155,4,79200,14820,80220,18.14,0,0.84,18.14,18.98,23,7,2015,23,7,2015,24,7,2015
7,18,220,1145,41.022749,7.497039,5,80280,6300,81540,0,0.11,0,0.11,0.11,23,7,2015,23,7,2015,24,7,2015
3,9,68,746,40.6861111111111,7.26972222222222,4,80940,19800,81360,0,1,0,1,1,23,7,2015,23,7,2015,24,7,2015
6,14,247,1237,39.492953,8.496959,5,4380,10800,5100,0,0.4421,0,0.4421,0.4421,24,7,2015,24,7,2015,24,7,2015
4,18,65,857,40.960303,7.886059,5,28860,37020,30060,0,0.15,0,0.15,0.15,24,7,2015,24,7,2015,24,7,2015
4,6,93,248,40.246344,8.797139,2,65280,69900,66000,0,0,0.05,0,0.05,24,7,2015,24,7,2015,24,7,2015
7,17,208,1474,41.378955,7.632913,5,70740,77700,71340,0,0.1,0,0.1,0.1,24,7,2015,24,7,2015,24,7,2015
1,15,233,1056,37.891642,8.780962,2,76380,300,77400,0,0,1.247,0,1.247,24,7,2015,24,7,2015,25,7,2015
5,13,181,10,41.156768,8.227328,5,9300,19320,10200,0.02,0,0,0.02,0.02,25,7,2015,25,7,2015,25,7,2015
6,5,228,1405,39.834982,8.041057,5,27900,30240,28860,0.09,0,0,0.09,0.09,25,7,2015,25,7,2015,25,7,2015
6,14,222,1749,39.509968,8.158252,2,37560,43020,38040,0,0,0.19,0,0.19,25,7,2015,25,7,2015,25,7,2015
5,16,30,179,41.863326,8.40775,5,42420,44940,42960,0,0.01,0,0.01,0.01,25,7,2015,25,7,2015,25,7,2015
6,14,210,879,39.1111111111111,8.64194444444444,5,48540,51180,49380,0.094448,0,0,0.094448,0.094448,25,7,2015,25,7,2015,25,7,2015
5,1,83,514,41.00893,8.64903,2,49320,50340,49680,0,0,0.002,0,0.002,25,7,2015,25,7,2015,25,7,2015
6,14,207,48,39.391943,8.921455,5,56400,61920,57000,0.0335,0,0,0.0335,0.0335,25,7,2015,25,7,2015,25,7,2015
5,18,73,1278,41.078523,8.111712,5,58440,61620,59700,0,0.005,0,0.005,0.005,25,7,2015,25,7,2015,25,7,2015
6,15,18,708,38.649613,9.148802,5,59880,62100,60600,0,0.003,0,0.003,0.003,25,7,2015,25,7,2015,25,7,2015
5,13,26,956,41.256202,8.040643,5,61320,68700,62100,0,0.02,0,0.02,0.02,25,7,2015,25,7,2015,25,7,2015
5,13,123,817,41.212679,8.589819,5,65700,66420,66120,0,0.02,0,0.02,0.02,25,7,2015,25,7,2015,25,7,2015
5,3,260,1159,41.664634,8.032822,4,66840,75120,67920,0,2,0,2,2,25,7,2015,25,7,2015,25,7,2015
6,14,119,325,39.694477,8.037885,5,70800,80400,71460,0.0246,0,0,0.0246,0.0246,25,7,2015,25,7,2015,25,7,2015
4,10,190,1361,39.826017,8.6034,5,75120,80700,75900,0,0.03,0,0.03,0.03,25,7,2015,25,7,2015,25,7,2015
5,3,200,705,41.575833,8.292377,4,78600,7800,79800,0,1.5,0,1.5,1.5,25,7,2015,25,7,2015,26,7,2015
6,14,247,1237,39.473638,8.50036,5,83580,5340,84240,0,0.1036,0,0.1036,0.1036,25,7,2015,25,7,2015,26,7,2015
3,9,132,342,40.8775,7.29,4,84000,8100,84600,0.2,5,8.8,5.2,14,25,7,2015,25,7,2015,26,7,2015
5,3,69,208,41.37962,8.056908,5,1260,2940,1500,0.1,0,0,0.1,0.1,26,7,2015,26,7,2015,26,7,2015
7,17,254,550,41.7441666666667,7.24777777777778,4,3900,16800,5400,0.5,28.5,0,29,29,26,7,2015,26,7,2015,26,7,2015
5,13,90,1823,41.38821,8.247914,5,5940,10560,6480,0,0.002,0,0.002,0.002,26,7,2015,26,7,2015,26,7,2015
5,13,181,609,41.164593,8.307082,5,6240,11700,6900,0,0.1,0,0.1,0.1,26,7,2015,26,7,2015,26,7,2015
5,13,26,307,41.308735,7.972984,5,6600,9480,7800,0.004,0,0,0.004,0.004,26,7,2015,26,7,2015,26,7,2015
4,6,137,1827,40.069758,8.337081,4,8160,24000,9000,1,0,0,1,1,26,7,2015,26,7,2015,26,7,2015
4,6,237,447,40.348037,7.927138,2,9840,15240,10020,0,0,0.01,0,0.01,26,7,2015,26,7,2015,26,7,2015
5,13,181,945,41.16031,8.32019,2,11640,14760,12300,0,0,0.002,0,0.002,26,7,2015,26,7,2015,26,7,2015
7,17,254,1773,41.5113888888889,7.33611111111111,5,18180,30600,54171.8030876784,0,0.05,0,0.05,0.05,26,7,2015,5,8,2015,26,7,2015
7,4,51,1304,41.82485,6.616541,4,40500,43560,41400,0,2.85,0,2.85,2.85,26,7,2015,26,7,2015,26,7,2015
7,17,206,1225,41.530883,7.77727,5,42780,47280,43200,0,0.06,0,0.06,0.06,26,7,2015,26,7,2015,26,7,2015
3,18,226,563,40.968841,7.51894,4,48120,63600,48960,1.4,0.7,0,2.1,2.1,26,7,2015,26,7,2015,26,7,2015
5,13,126,1418,41.181927,8.075528,5,49140,67800,50100,0,0.1,0,0.1,0.1,26,7,2015,26,7,2015,26,7,2015
7,17,135,1204,41.173948,7.89374,4,51900,3000,52800,2,0,0,2,2,26,7,2015,26,7,2015,27,7,2015
7,4,120,1039,41.592639,6.926605,5,54900,62400,55500,0,0.086,0,0.086,0.086,26,7,2015,26,7,2015,26,7,2015
1,12,195,1049,39.242962,8.008127,2,65220,68100,65520,0,0,0.0078,0,0.0078,26,7,2015,26,7,2015,26,7,2015
5,3,69,287,41.411339,8.04692,5,68580,79200,69300,0,0.05,0,0.05,0.05,26,7,2015,26,7,2015,26,7,2015
4,6,169,897,40.338066,7.893039,5,72480,76500,72960,0,0.01,0,0.01,0.01,26,7,2015,26,7,2015,26,7,2015
3,9,104,1876,40.4833333333333,7.63333333333333,5,73800,77580,73860,0,0.05,0,0.05,0.05,26,7,2015,26,7,2015,26,7,2015
5,13,26,1186,41.276554,8.010199,5,600,10800,1500,0,0.02,0,0.02,0.02,27,7,2015,27,7,2015,27,7,2015
1,12,195,728,39.358228,7.952812,5,4380,8400,5100,0,0.0073,0,0.0073,0.0073,27,7,2015,27,7,2015,27,7,2015
5,13,26,1491,41.285025,8.193538,5,32400,38460,32820,0,0.01,0,0.01,0.01,27,7,2015,27,7,2015,27,7,2015
5,13,118,351,41.260391,8.303174,5,43200,49560,44160,0,0.1,0,0.1,0.1,27,7,2015,27,7,2015,27,7,2015
5,1,83,514,41.00893,8.64903,2,45240,50700,45480,0,0,0.0065,0,0.0065,27,7,2015,27,7,2015,27,7,2015
4,1,2,27,40.569328,8.444879,5,50700,57600,51300,0,0.045,0,0.045,0.045,27,7,2015,27,7,2015,27,7,2015
5,13,90,32,41.314413,8.203596,5,50700,62400,51000,0,0.25,0,0.25,0.25,27,7,2015,27,7,2015,27,7,2015
7,17,254,1859,41.6691666666667,7.3225,4,50760,63540,52080,0.5,1.5,0,2,2,27,7,2015,27,7,2015,27,7,2015
5,16,191,182,41.772154,8.344961,5,51600,59880,52200,0,0.15,0,0.15,0.15,27,7,2015,27,7,2015,27,7,2015
3,9,104,141,40.5166666666667,7.61666666666667,4,52080,63180,52800,11.65,0,0,11.65,11.65,27,7,2015,27,7,2015,27,7,2015
6,11,122,757,38.92833,9.33611,1,55320,59700,55560,0,0.2,0,0.2,0.2,27,7,2015,27,7,2015,27,7,2015
5,16,30,944,41.812882,8.418365,5,55560,61500,56100,0.01,0,0,0.01,0.01,27,7,2015,27,7,2015,27,7,2015
6,11,162,1063,38.799793,9.158508,1,55620,60840,56040,0,0,0.03,0,0.03,27,7,2015,27,7,2015,27,7,2015
5,13,217,854,41.309235,8.452893,4,55680,78780,56100,2.7,1.3,0,4,4,27,7,2015,27,7,2015,27,7,2015
5,16,193,141,41.791041,8.597727,5,57600,60000,57900,0,0.12,0,0.12,0.12,27,7,2015,27,7,2015,27,7,2015
7,17,254,1229,41.7202777777778,7.26944444444444,4,58080,8580,59220,9,106,0,115,115,27,7,2015,27,7,2015,28,7,2015
2,8,6,38,37.0833333333333,8.26666666666667,5,60420,61800,60780,0,1e-04,0,1e-04,1e-04,27,7,2015,27,7,2015,27,7,2015
5,13,90,32,41.325463,8.184828,5,69000,75600,70200,0,0.1,0,0.1,0.1,27,7,2015,27,7,2015,27,7,2015
3,5,61,504,39.861982,7.355608,4,69240,83400,69720,0,30.87,10,30.87,40.87,27,7,2015,27,7,2015,27,7,2015
4,6,235,1430,40.111322,8.599943,5,70320,74340,71580,0,0.002,0,0.002,0.002,27,7,2015,27,7,2015,27,7,2015
3,5,109,686,39.84338,7.266577,5,70380,73800,70380,0,0.0386,0,0.0386,0.0386,27,7,2015,27,7,2015,27,7,2015
5,13,123,817,41.20965,8.59569,5,73800,82500,74220,0,0.02,0,0.02,0.02,27,7,2015,27,7,2015,27,7,2015
5,13,126,1796,41.196493,8.216027,5,76440,82500,78000,0,0.05,0,0.05,0.05,27,7,2015,27,7,2015,27,7,2015
7,4,14,1862,41.349772,7.039826,4,79140,18000,80100,0,23.02,0,23.02,23.02,27,7,2015,27,7,2015,28,7,2015
7,17,206,1176,41.522398,7.82987,5,83220,1680,83700,0.01,0.03,0,0.04,0.04,27,7,2015,27,7,2015,28,7,2015
3,18,226,563,40.968841,7.51894,5,4260,15000,5100,0.17,0.2,0,0.37,0.37,28,7,2015,28,7,2015,28,7,2015
5,3,260,485,41.646291,8.146334,4,5040,24720,5400,6,0,0,6,6,28,7,2015,28,7,2015,28,7,2015
7,4,139,323,41.435519,7.062318,5,5040,14100,6000,0,0.57,0,0.57,0.57,28,7,2015,28,7,2015,28,7,2015
5,13,118,1412,41.2796,8.281545,5,17520,20160,18420,0,0.005,0,0.005,0.005,28,7,2015,28,7,2015,28,7,2015
5,16,257,1828,41.663897,8.804129,5,24360,26400,24840,0,0.005,0,0.005,0.005,28,7,2015,28,7,2015,28,7,2015
5,13,118,351,41.258297,8.304915,5,38640,52500,39240,0,0.1,0,0.1,0.1,28,7,2015,28,7,2015,28,7,2015
5,13,123,817,41.20915,8.594467,5,39000,48000,39600,0,0.08,0,0.08,0.08,28,7,2015,28,7,2015,28,7,2015
5,13,40,1717,41.152955,7.994795,5,42660,52200,43200,0,0.05,0,0.05,0.05,28,7,2015,28,7,2015,28,7,2015
4,1,37,509,40.647024,8.629674,5,49500,62400,50280,0.5183,0,0,0.5183,0.5183,28,7,2015,28,7,2015,28,7,2015
5,3,69,839,41.419409,7.991275,5,50220,54300,50940,0.2,0,0,0.2,0.2,28,7,2015,28,7,2015,28,7,2015
7,4,57,331,41.260091,7.297863,5,51420,61800,51900,0,0.003,0,0.003,0.003,28,7,2015,28,7,2015,28,7,2015
5,16,133,1330,42.092258,8.263693,1,53580,67500,54600,0,0.5,0,0.5,0.5,28,7,2015,28,7,2015,28,7,2015
5,13,126,1796,41.19642,8.216892,4,54240,69300,55440,1.05,0,0,1.05,1.05,28,7,2015,28,7,2015,28,7,2015
1,7,86,1267,38.8358333333333,7.66,2,55740,61800,56520,0,0,0.052,0,0.052,28,7,2015,28,7,2015,28,7,2015
5,3,41,610,41.564645,8.582296,2,60540,66600,60900,0,0,0.03,0,0.03,28,7,2015,28,7,2015,28,7,2015
3,18,226,563,40.968841,7.51894,5,62280,69660,63180,0.3,0.3,0,0.6,0.6,28,7,2015,28,7,2015,28,7,2015
5,16,143,1502,42.070697,8.465144,5,63060,67800,63120,0,0.08,0,0.08,0.08,28,7,2015,28,7,2015,28,7,2015
5,13,90,32,41.324037,8.185075,5,64800,71100,66000,0,0.86,0,0.86,0.86,28,7,2015,28,7,2015,28,7,2015
5,18,73,893,41.00824,8.150797,5,77640,0,79440,0,0.05,0,0.05,0.05,28,7,2015,28,7,2015,29,7,2015
5,18,73,570,41.030782,8.198531,5,79680,84660,79680,0.3,0,0,0.3,0.3,28,7,2015,28,7,2015,28,7,2015
5,13,26,930,41.294955,8.004382,5,83100,1200,83700,0,0.005,0,0.005,0.005,28,7,2015,28,7,2015,29,7,2015
5,13,26,554,41.290957,8.173265,5,83700,0,84300,0,0.03,0,0.03,0.03,28,7,2015,28,7,2015,29,7,2015
5,13,26,554,41.293422,8.171305,5,60,2700,300,0,0.02,0,0.02,0.02,29,7,2015,29,7,2015,29,7,2015
5,13,40,1226,41.13899,7.960255,5,6360,15000,6720,0,0.02,0,0.02,0.02,29,7,2015,29,7,2015,29,7,2015
5,13,26,930,41.296705,8.004707,5,8700,14100,9300,0,0.005,0,0.005,0.005,29,7,2015,29,7,2015,29,7,2015
4,6,235,1430,40.039104,8.640458,2,45720,48000,45900,0,0,0.01,0,0.01,29,7,2015,29,7,2015,29,7,2015
5,13,26,638,41.263867,8.019753,4,45960,49620,45960,0,1,0,1,1,29,7,2015,29,7,2015,29,7,2015
5,13,173,346,41.302628,8.359517,2,46500,48900,47220,0,0,0.06,0,0.06,29,7,2015,29,7,2015,29,7,2015
4,18,167,925,40.748046,8.171015,5,50760,57900,51300,0,0.002,0,0.002,0.002,29,7,2015,29,7,2015,29,7,2015
4,1,2,27,40.569328,8.444879,5,51660,62280,52140,0.22,0,0,0.22,0.22,29,7,2015,29,7,2015,29,7,2015
5,13,26,638,41.262798,8.015943,5,52620,62100,53040,0,0.2,0,0.2,0.2,29,7,2015,29,7,2015,29,7,2015
2,8,111,520,37.1333333333333,8.48333333333333,5,52740,55560,53220,0,4e-04,0,4e-04,4e-04,29,7,2015,29,7,2015,29,7,2015
5,3,260,970,41.641389,8.238568,5,54840,70320,55260,0.15,0.15,0,0.3,0.3,29,7,2015,29,7,2015,29,7,2015
4,18,182,627,40.639182,7.699283,5,56640,58980,56640,0,0.0747,0,0.0747,0.0747,29,7,2015,29,7,2015,29,7,2015
7,17,147,1858,41.856888,7.653343,4,61440,75600,62340,0,1.5,0,1.5,1.5,29,7,2015,29,7,2015,29,7,2015
1,12,159,148,39.46361,7.73944,2,61740,64620,61800,0,0,0.107,0,0.107,29,7,2015,29,7,2015,29,7,2015
4,6,93,248,40.258104,8.78785,2,64800,70020,65700,0,0,0.03,0,0.03,29,7,2015,29,7,2015,29,7,2015
4,10,179,1815,39.943107,8.231897,5,70080,72000,70440,0,0.08,0,0.08,0.08,29,7,2015,29,7,2015,29,7,2015
6,14,215,1019,39.3925,8.67305555555556,1,82320,85200,82620,0,0.0593,0,0.0593,0.0593,29,7,2015,29,7,2015,29,7,2015
7,17,276,252,41.323805,7.739837,5,900,2700,1080,0,5e-04,0,5e-04,5e-04,30,7,2015,30,7,2015,30,7,2015
6,14,243,1222,39.610468,8.410642,2,3180,4980,3660,0,0,0.0235,0,0.0235,30,7,2015,30,7,2015,30,7,2015
3,18,226,508,41.004857,7.518606,5,3300,11340,3840,0,0.3,0,0.3,0.3,30,7,2015,30,7,2015,30,7,2015
3,9,209,224,40.35,7.26666666666667,4,45780,50220,46500,0.2,1.8,2,2,4,30,7,2015,30,7,2015,30,7,2015
6,15,225,161,38.593303,9.080807,5,54180,62700,54540,0,0.01,0,0.01,0.01,30,7,2015,30,7,2015,30,7,2015
5,3,269,1784,41.4289,8.446363,5,68400,79200,69300,0.03,0,0,0.03,0.03,30,7,2015,30,7,2015,30,7,2015
5,13,26,930,41.294133,8.011712,5,73800,81000,74700,0,0.005,0,0.005,0.005,30,7,2015,30,7,2015,30,7,2015
3,18,226,563,40.968841,7.51894,5,76500,420,76500,0,5e-04,0,5e-04,5e-04,30,7,2015,30,7,2015,31,7,2015
7,4,120,690,41.443194,6.766646,4,79320,10500,81000,0,5,0,5,5,30,7,2015,30,7,2015,31,7,2015
4,18,221,341,40.818779,8.126528,5,84000,6600,85200,0.08,0,0,0.08,0.08,30,7,2015,30,7,2015,31,7,2015
4,18,286,302,40.680489,8.208827,5,4680,11520,5400,0.2,0,0,0.2,0.2,31,7,2015,31,7,2015,31,7,2015
1,2,227,1835,37.9166666666667,7.38333333333333,2,7200,13800,9420,0,0,0.1,0,0.1,31,7,2015,31,7,2015,31,7,2015
4,10,190,1241,39.844706,8.608643,2,23580,27000,24600,0,0,1e-04,0,1e-04,31,7,2015,31,7,2015,31,7,2015
5,13,26,930,41.29703,8.00437,5,31800,44100,33000,0.1,0.4,0,0.5,0.5,31,7,2015,31,7,2015,31,7,2015
7,4,57,1044,41.285701,7.354834,5,32040,35100,32400,0,0.1,0,0.1,0.1,31,7,2015,31,7,2015,31,7,2015
3,9,19,890,40.65,6.9,5,65760,69300,66900,0.03,0.09,0,0.12,0.12,31,7,2015,31,7,2015,31,7,2015
3,9,209,1428,40.35,7.21666666666667,4,8160,20160,9900,0.5,21.5,0,22,22,1,8,2015,1,8,2015,1,8,2015
3,9,209,998,40.35,7.23333333333333,4,10560,20100,10800,0,5,0,5,5,1,8,2015,1,8,2015,1,8,2015
7,18,113,177,41.116853,7.831896,5,11220,16200,12600,0,0.1,0,0.1,0.1,1,8,2015,1,8,2015,1,8,2015
6,14,170,532,39.601677,8.611008,5,50760,50940,50820,0.0897,0,0,0.0897,0.0897,1,8,2015,1,8,2015,1,8,2015
6,14,82,489,39.480288,8.482358,2,52080,56340,52740,0,0,0.0058,0,0.0058,1,8,2015,1,8,2015,1,8,2015
7,17,72,1870,41.676112,7.5397,5,53700,65700,54240,0.03,0,0,0.03,0.03,1,8,2015,1,8,2015,1,8,2015
5,13,181,945,41.164692,8.323758,5,54060,66060,54480,0,0.4,0,0.4,0.4,1,8,2015,1,8,2015,1,8,2015
7,17,206,1176,41.518655,7.811912,5,54720,61200,55200,0,0.01,0,0.01,0.01,1,8,2015,1,8,2015,1,8,2015
4,1,110,1352,40.571236,8.662178,2,60180,63840,60720,0,0,0.0361,0,0.0361,1,8,2015,1,8,2015,1,8,2015
5,13,26,1100,41.247798,8.173698,5,60600,66900,61500,0.06,0,0,0.06,0.06,1,8,2015,1,8,2015,1,8,2015
2,8,198,814,37.15,8.58333333333333,2,61200,70200,61800,0,0,0.18,0,0.18,1,8,2015,1,8,2015,1,8,2015
7,4,120,690,41.443194,6.766646,4,63000,67260,63960,0,2.06,0,2.06,2.06,1,8,2015,1,8,2015,1,8,2015
5,1,83,1411,40.990048,8.64294,2,63300,67800,63600,0,0,0.0245,0,0.0245,1,8,2015,1,8,2015,1,8,2015
5,13,90,250,41.32524,8.14508,5,74160,78000,74580,0.07,0,0,0.07,0.07,1,8,2015,1,8,2015,1,8,2015
5,18,205,205,41.116056,7.874763,5,78480,2880,79800,0,0.05,0,0.05,0.05,1,8,2015,1,8,2015,2,8,2015
4,6,93,958,40.062461,8.78197,2,84840,3000,85800,0,0,0.001,0,0.001,1,8,2015,1,8,2015,2,8,2015
5,16,253,615,42.037076,8.614606,2,1020,3420,1500,0,0,0.007,0,0.007,2,8,2015,2,8,2015,2,8,2015
4,18,167,925,40.730779,8.188195,5,6420,9480,6780,0,1e-04,0,1e-04,1e-04,2,8,2015,2,8,2015,2,8,2015
5,3,107,1224,41.51155,8.285234,4,30900,40620,32100,0,2,0,2,2,2,8,2015,2,8,2015,2,8,2015
1,12,63,1246,39.417768,7.459822,2,42660,52200,54171.8030876784,0,0,0.178,0,0.178,2,8,2015,5,8,2015,2,8,2015
5,13,90,1769,41.347822,8.209543,5,43200,50220,43440,0,0.02,0,0.02,0.02,2,8,2015,2,8,2015,2,8,2015
5,18,73,1459,41.036189,8.07367,4,47220,51360,48300,0,5.38,0,5.38,5.38,2,8,2015,2,8,2015,2,8,2015
5,16,30,620,41.969366,8.240449,4,53220,480,54000,1,2,0,3,3,2,8,2015,2,8,2015,3,8,2015
4,1,172,750,40.935245,8.614021,2,54000,58860,54540,0,0,0.01,0,0.01,2,8,2015,2,8,2015,2,8,2015
3,9,224,1806,40.3833333333333,7.73333333333333,4,55260,79800,56700,30.2,0,0,30.2,30.2,2,8,2015,2,8,2015,2,8,2015
5,13,26,638,41.26138,8.015707,4,55560,83400,56220,0,3,0,3,3,2,8,2015,2,8,2015,2,8,2015
5,16,30,1163,41.906862,8.465439,5,57960,67800,59100,0.02,0,0,0.02,0.02,2,8,2015,2,8,2015,2,8,2015
5,13,181,1711,41.190907,8.331005,5,60780,63300,60900,0,0.5,0,0.5,0.5,2,8,2015,2,8,2015,2,8,2015
5,13,173,948,41.278172,8.370658,5,61440,63000,61800,0,0.01,0,0.01,0.01,2,8,2015,2,8,2015,2,8,2015
3,18,226,563,40.968841,7.51894,5,62040,74400,62700,0,0.001,0,0.001,0.001,2,8,2015,2,8,2015,2,8,2015
5,13,26,638,41.263617,8.018467,4,65520,83340,66000,0,1,0,1,1,2,8,2015,2,8,2015,2,8,2015
6,14,215,119,39.4361111111111,8.71888888888889,5,66600,75960,67020,0,0.4097,0,0.4097,0.4097,2,8,2015,2,8,2015,2,8,2015
3,9,249,1476,40.75,7.31666666666667,4,67440,75900,67800,5,0,0,5,5,2,8,2015,2,8,2015,2,8,2015
4,6,74,1319,40.21358,8.456158,2,67440,69840,68100,0,0,0.001,0,0.001,2,8,2015,2,8,2015,2,8,2015
7,4,120,690,41.443194,6.766646,5,68940,73560,69900,0,0.01,0,0.01,0.01,2,8,2015,2,8,2015,2,8,2015
3,9,224,1383,40.4333333333333,7.7,1,74820,78840,75600,0,0,0.001,0,0.001,2,8,2015,2,8,2015,2,8,2015
6,14,46,1182,38.9166666666667,8.85,2,84480,85740,84660,0,0,0.15552,0,0.15552,2,8,2015,2,8,2015,2,8,2015
3,5,109,1324,40.033457,7.320198,4,84960,9300,86280,0,1.875,0,1.875,1.875,2,8,2015,2,8,2015,3,8,2015
6,15,230,1305,38.57536,9.030878,5,86100,4680,300,0,0.088,0,0.088,0.088,2,8,2015,3,8,2015,3,8,2015
5,16,178,437,41.908462,8.636941,5,5760,9900,6900,0.013,0,0,0.013,0.013,3,8,2015,3,8,2015,3,8,2015
4,18,272,1806,40.856463,7.776147,5,10740,19800,12300,0,0.5,0,0.5,0.5,3,8,2015,3,8,2015,3,8,2015
3,5,109,686,39.86137,7.25304,2,12240,24360,14100,0,0,1.549,0,1.549,3,8,2015,3,8,2015,3,8,2015
5,13,40,125,41.101911,8.055757,5,29400,39600,30120,0.11,0,0,0.11,0.11,3,8,2015,3,8,2015,3,8,2015
5,3,88,1396,41.52333,8.215,5,34200,36240,34740,0.001,0.001,0,0.002,0.002,3,8,2015,3,8,2015,3,8,2015
5,3,200,616,41.534461,8.24488,5,35040,48300,35640,0,0.06,0,0.06,0.06,3,8,2015,3,8,2015,3,8,2015
4,6,93,1086,40.239174,8.791193,2,38340,43200,38760,0,0,0.05,0,0.05,3,8,2015,3,8,2015,3,8,2015
5,18,73,570,41.027129,8.203434,4,42420,46680,43260,0,1,0,1,1,3,8,2015,3,8,2015,3,8,2015
5,13,181,977,41.118934,8.291495,5,44400,51300,44880,0,0.05,0,0.05,0.05,3,8,2015,3,8,2015,3,8,2015
4,18,272,1806,40.856463,7.776147,4,45600,58380,46200,0,7,0,7,7,3,8,2015,3,8,2015,3,8,2015
4,18,124,514,40.562907,7.791445,5,50520,55740,51240,0.34,0,0,0.34,0.34,3,8,2015,3,8,2015,3,8,2015
6,11,122,1777,38.954883,9.240573,5,50520,58800,51480,0,0.758,0,0.758,0.758,3,8,2015,3,8,2015,3,8,2015
5,13,40,1226,41.138624,7.950478,4,55500,70080,55800,1,21.5,0,22.5,22.5,3,8,2015,3,8,2015,3,8,2015
1,12,23,1380,39.205022,7.801745,2,55920,60000,54171.8030876784,0,0,0.0525,0,0.0525,3,8,2015,5,8,2015,3,8,2015
5,13,181,1000,41.209438,8.294615,5,62100,64800,54171.8030876784,0,0.01,0,0.01,0.01,3,8,2015,5,8,2015,3,8,2015
1,7,4,898,38.6666666666667,7.28333333333333,4,62340,74820,64740,9.4438,0,0,9.4438,9.4438,3,8,2015,3,8,2015,3,8,2015
5,13,181,916,41.147637,8.300207,2,65460,70800,65640,0,0,0.05,0,0.05,3,8,2015,3,8,2015,3,8,2015
4,10,179,993,39.961854,8.185778,5,76440,82920,76920,0.0225,0,0,0.0225,0.0225,3,8,2015,3,8,2015,3,8,2015
5,3,69,314,41.438902,7.966337,5,76740,83400,77100,0.01,0.01,0,0.02,0.02,3,8,2015,3,8,2015,3,8,2015
6,11,162,912,38.79121,9.182419,1,78060,78360,78180,0,0.001,0,0.001,0.001,3,8,2015,3,8,2015,3,8,2015
7,17,254,550,41.7388888888889,7.2675,4,85380,10800,0,0,2,0,2,2,3,8,2015,4,8,2015,4,8,2015
5,3,69,1128,41.451462,8.029564,4,86040,10800,900,5.5,1,0,6.5,6.5,3,8,2015,4,8,2015,4,8,2015
7,4,97,1041,41.065058,6.847067,4,12420,20820,13980,0,4.7,0,4.7,4.7,4,8,2015,4,8,2015,4,8,2015
5,16,54,1385,41.891932,8.820794,2,13320,22440,14100,0,0,0.15,0,0.15,4,8,2015,4,8,2015,4,8,2015
7,18,220,515,41.090179,7.478538,4,14700,85200,16200,3.86,27.5,0,31.36,31.36,4,8,2015,4,8,2015,4,8,2015
7,17,206,1176,41.52433,7.838367,5,30420,32880,31500,0.01,0,0,0.01,0.01,4,8,2015,4,8,2015,4,8,2015
6,10,187,549,39.376832,9.317342,2,34920,40260,35100,0,0,0.01,0,0.01,4,8,2015,4,8,2015,4,8,2015
5,3,69,314,41.438902,7.966337,2,36840,43200,37500,0,0,0.01,0,0.01,4,8,2015,4,8,2015,4,8,2015
6,14,210,1178,39.009782,8.780757,2,40620,45720,40920,0,0,0.205635,0,0.205635,4,8,2015,4,8,2015,4,8,2015
5,13,126,196,41.249953,8.155095,5,43740,48900,44100,0,0.1,0,0.1,0.1,4,8,2015,4,8,2015,4,8,2015
7,4,51,1140,41.735084,6.636683,4,43920,72300,44400,0,1.09,0.75,1.09,1.84,4,8,2015,4,8,2015,4,8,2015
5,13,181,563,41.146973,8.362369,5,44400,48000,44700,0,0.005,0,0.005,0.005,4,8,2015,4,8,2015,4,8,2015
7,4,265,1183,41.298183,7.10874,4,45720,51540,46140,0,2,0.12,2,2.12,4,8,2015,4,8,2015,4,8,2015
7,4,120,271,41.419737,7.01234,2,48780,63120,49500,0,0,0.6,0,0.6,4,8,2015,4,8,2015,4,8,2015
4,18,284,733,40.745169,7.927109,5,51240,58500,51420,0,0.001,0,0.001,0.001,4,8,2015,4,8,2015,4,8,2015
5,13,173,699,41.322112,8.356417,5,51540,60000,52200,0,0.04,0,0.04,0.04,4,8,2015,4,8,2015,4,8,2015
